SeqID	startPosition	endPosition	GCcontent	GCskew
CP003879.1	2774200	2775200	0.3564	0.2079
CP003879.1	2774400	2775400	0.3483	0.1954
CP003879.1	2774600	2775600	0.3423	0.2105
CP003879.1	2774800	2775800	0.3463	0.2197
CP003879.1	2775000	2776000	0.3614	0.1745
CP003879.1	2775200	2776200	0.3664	0.1913
CP003879.1	2775400	2776400	0.3674	0.1553
CP003879.1	2775600	2776600	0.3483	0.1149
CP003879.1	2775800	2776800	0.3423	0.0234
CP003879.1	2776000	2777000	0.3263	-0.0184
CP003879.1	2776200	2777200	0.3233	-0.0898
CP003879.1	2776400	2777400	0.3183	-0.1258
CP003879.1	2776600	2777600	0.3213	-0.1464
CP003879.1	2776800	2777800	0.3273	-0.1743
CP003879.1	2777000	2778000	0.3443	-0.1512
CP003879.1	2777200	2778200	0.3443	-0.1105
CP003879.1	2777400	2778400	0.3423	-0.0819
CP003879.1	2777600	2778600	0.3473	-0.0663
CP003879.1	2777800	2778800	0.3413	-0.0088
CP003879.1	2778000	2779000	0.3233	0.0279
CP003879.1	2778200	2779200	0.3323	-0.0301
CP003879.1	2778400	2779400	0.3413	-0.0792
CP003879.1	2778600	2779600	0.3233	-0.0960
CP003879.1	2778800	2779800	0.3153	-0.1048
CP003879.1	2779000	2780000	0.3213	-0.1402
CP003879.1	2779200	2780200	0.2973	-0.1111
CP003879.1	2779400	2780400	0.3043	-0.0132
CP003879.1	2779600	2780600	0.3303	0.0485
CP003879.1	2779800	2780800	0.3323	0.1024
CP003879.1	2780000	2781000	0.3463	0.1561
CP003879.1	2780200	2781200	0.3834	0.2272
CP003879.1	2780400	2781400	0.3964	0.2172
CP003879.1	2780600	2781600	0.4044	0.2079
CP003879.1	2780800	2781800	0.4084	0.2108
CP003879.1	2781000	2782000	0.3884	0.2062
CP003879.1	2781200	2782200	0.3524	0.1761
CP003879.1	2781400	2782400	0.3373	0.1751
CP003879.1	2781600	2782600	0.3253	0.1877
CP003879.1	2781800	2782800	0.3383	0.1834
CP003879.1	2782000	2783000	0.3524	0.2216
CP003879.1	2782200	2783200	0.3724	0.1774
CP003879.1	2782400	2783400	0.3794	0.1135
CP003879.1	2782600	2783600	0.3924	0.0816
CP003879.1	2782800	2783800	0.3904	-0.0051
CP003879.1	2783000	2784000	0.3714	-0.0728
CP003879.1	2783200	2784200	0.3694	-0.0949
CP003879.1	2783400	2784400	0.3624	-0.0608
CP003879.1	2783600	2784600	0.3473	-0.0720
CP003879.1	2783800	2784800	0.3433	0.0204
CP003879.1	2784000	2785000	0.3754	0.0400
CP003879.1	2784200	2785200	0.3724	0.0645
CP003879.1	2784400	2785400	0.3684	0.0870
CP003879.1	2784600	2785600	0.3554	0.1099
CP003879.1	2784800	2785800	0.3443	0.0988
CP003879.1	2785000	2786000	0.3363	0.1131
CP003879.1	2785200	2786200	0.3373	0.1217
CP003879.1	2785400	2786400	0.3323	0.1386
CP003879.1	2785600	2786600	0.3493	0.0946
CP003879.1	2785800	2786800	0.3714	0.0243
CP003879.1	2786000	2787000	0.3774	-0.0398
CP003879.1	2786200	2787200	0.3724	-0.0914
CP003879.1	2786400	2787400	0.3664	-0.1093
CP003879.1	2786600	2787600	0.3724	-0.0376
CP003879.1	2786800	2787800	0.3624	0.0497
CP003879.1	2787000	2788000	0.3393	0.0796
CP003879.1	2787200	2788200	0.3453	0.1188
CP003879.1	2787400	2788400	0.3634	0.0909
CP003879.1	2787600	2788600	0.3483	0.0115
CP003879.1	2787800	2788800	0.3413	-0.0205
CP003879.1	2788000	2789000	0.3423	0.0234
CP003879.1	2788200	2789200	0.3353	0.0388
CP003879.1	2788400	2789400	0.3263	0.0675
CP003879.1	2788600	2789600	0.3273	0.1376
CP003879.1	2788800	2789800	0.3303	0.1394
CP003879.1	2789000	2790000	0.3463	0.1734
CP003879.1	2789200	2790200	0.3493	0.1691
CP003879.1	2789400	2790400	0.3463	0.1676
CP003879.1	2789600	2790600	0.3483	0.1437
CP003879.1	2789800	2790800	0.3483	0.0805
CP003879.1	2790000	2791000	0.3383	-0.0592
CP003879.1	2790200	2791200	0.3363	-0.0536
CP003879.1	2790400	2791400	0.3453	-0.1072
CP003879.1	2790600	2791600	0.3463	-0.1503
CP003879.1	2790800	2791800	0.3564	-0.1685
CP003879.1	2791000	2792000	0.3754	-0.1413
CP003879.1	2791200	2792200	0.3744	-0.1444
CP003879.1	2791400	2792400	0.3734	-0.1260
CP003879.1	2791600	2792600	0.3814	-0.0919
CP003879.1	2791800	2792800	0.3504	-0.0400
CP003879.1	2792000	2793000	0.3363	0.0417
CP003879.1	2792200	2793200	0.3373	0.0089
CP003879.1	2792400	2793400	0.3463	0.0405
CP003879.1	2792600	2793600	0.3443	0.0756
CP003879.1	2792800	2793800	0.3634	0.0689
CP003879.1	2793000	2794000	0.3674	0.0790
CP003879.1	2793200	2794200	0.3754	0.0933
CP003879.1	2793400	2794400	0.3664	0.0984
CP003879.1	2793600	2794600	0.3624	0.0994
CP003879.1	2793800	2794800	0.3554	0.1718
CP003879.1	2794000	2795000	0.3504	0.1943
CP003879.1	2794200	2795200	0.3353	0.2060
CP003879.1	2794400	2795400	0.3313	0.2145
CP003879.1	2794600	2795600	0.3323	0.2229
CP003879.1	2794800	2795800	0.3463	0.2139
CP003879.1	2795000	2796000	0.3473	0.1700
CP003879.1	2795200	2796200	0.3684	0.1957
CP003879.1	2795400	2796400	0.3714	0.2075
CP003879.1	2795600	2796600	0.3754	0.1573
CP003879.1	2795800	2796800	0.3734	0.1099
CP003879.1	2796000	2797000	0.3774	0.0981
CP003879.1	2796200	2797200	0.3784	0.0212
CP003879.1	2796400	2797400	0.3924	-0.0357
CP003879.1	2796600	2797600	0.3854	-0.0338
CP003879.1	2796800	2797800	0.3854	-0.0390
CP003879.1	2797000	2798000	0.3794	-0.0765
CP003879.1	2797200	2798200	0.3824	-0.0576
CP003879.1	2797400	2798400	0.3814	-0.0499
CP003879.1	2797600	2798600	0.3954	-0.0481
CP003879.1	2797800	2798800	0.4014	-0.0773
CP003879.1	2798000	2799000	0.4004	-0.0350
CP003879.1	2798200	2799200	0.3834	-0.0392
CP003879.1	2798400	2799400	0.3574	-0.0140
CP003879.1	2798600	2799600	0.3373	-0.0564
CP003879.1	2798800	2799800	0.3413	-0.0674
CP003879.1	2799000	2800000	0.3584	-0.0838
CP003879.1	2799200	2800200	0.3674	-0.0627
CP003879.1	2799400	2800400	0.3764	-0.1011
CP003879.1	2799600	2800600	0.3794	-0.0554
CP003879.1	2799800	2800800	0.3734	-0.0349
CP003879.1	2800000	2801000	0.3514	-0.0313
CP003879.1	2800200	2801200	0.3493	-0.0372
CP003879.1	2800400	2801400	0.3473	0.0029
CP003879.1	2800600	2801600	0.3504	-0.0114
CP003879.1	2800800	2801800	0.3433	0.0087
CP003879.1	2801000	2802000	0.3634	-0.0358
CP003879.1	2801200	2802200	0.3694	-0.0136
CP003879.1	2801400	2802400	0.3794	-0.0501
CP003879.1	2801600	2802600	0.3874	-0.0388
CP003879.1	2801800	2802800	0.3744	-0.0535
CP003879.1	2802000	2803000	0.3634	0.0028
CP003879.1	2802200	2803200	0.3644	-0.0110
CP003879.1	2802400	2803400	0.3694	0.0569
CP003879.1	2802600	2803600	0.3694	0.1057
CP003879.1	2802800	2803800	0.3814	0.1181
CP003879.1	2803000	2804000	0.3794	0.1398
CP003879.1	2803200	2804200	0.3834	0.1540
CP003879.1	2803400	2804400	0.3824	0.1466
CP003879.1	2803600	2804600	0.3854	0.1117
CP003879.1	2803800	2804800	0.3794	0.1240
CP003879.1	2804000	2805000	0.3774	0.0716
CP003879.1	2804200	2805200	0.3453	-0.0029
CP003879.1	2804400	2805400	0.3233	-0.0279
CP003879.1	2804600	2805600	0.3193	-0.0031
CP003879.1	2804800	2805800	0.3273	-0.0214
CP003879.1	2805000	2806000	0.3283	0.0488
CP003879.1	2805200	2806200	0.3293	0.1003
CP003879.1	2805400	2806400	0.3253	0.0523
CP003879.1	2805600	2806600	0.3033	0.0165
CP003879.1	2805800	2806800	0.2933	0.0239
CP003879.1	2806000	2807000	0.2923	0.0548
CP003879.1	2806200	2807200	0.3123	0.0897
CP003879.1	2806400	2807400	0.3393	0.1386
CP003879.1	2806600	2807600	0.3544	0.1356
CP003879.1	2806800	2807800	0.3584	0.1341
CP003879.1	2807000	2808000	0.3694	0.1491
CP003879.1	2807200	2808200	0.3714	0.1051
CP003879.1	2807400	2808400	0.3764	0.1064
CP003879.1	2807600	2808600	0.3604	0.1333
CP003879.1	2807800	2808800	0.3544	0.1638
CP003879.1	2808000	2809000	0.3413	0.1202
CP003879.1	2808200	2809200	0.3233	0.1517
CP003879.1	2808400	2809400	0.2993	0.1839
CP003879.1	2808600	2809600	0.3193	0.2163
CP003879.1	2808800	2809800	0.3534	0.2238
CP003879.1	2809000	2810000	0.3574	0.2213
CP003879.1	2809200	2810200	0.3684	0.2446
CP003879.1	2809400	2810400	0.3774	0.1830
CP003879.1	2809600	2810600	0.3664	0.1311
CP003879.1	2809800	2810800	0.3403	0.1235
CP003879.1	2810000	2811000	0.3443	0.1105
CP003879.1	2810200	2811200	0.3493	0.0831
CP003879.1	2810400	2811400	0.3504	0.1200
CP003879.1	2810600	2811600	0.3674	0.1444
CP003879.1	2810800	2811800	0.3754	0.1360
CP003879.1	2811000	2812000	0.3574	0.1373
CP003879.1	2811200	2812200	0.3433	0.1429
CP003879.1	2811400	2812400	0.3473	0.0548
CP003879.1	2811600	2812600	0.3323	0.0602
CP003879.1	2811800	2812800	0.3353	0.0328
CP003879.1	2812000	2813000	0.3483	0.0115
CP003879.1	2812200	2813200	0.3624	0.0166
CP003879.1	2812400	2813400	0.3604	0.0778
CP003879.1	2812600	2813600	0.3664	0.0492
CP003879.1	2812800	2813800	0.3614	0.0637
CP003879.1	2813000	2814000	0.3854	0.1065
CP003879.1	2813200	2814200	0.3894	0.1414
CP003879.1	2813400	2814400	0.4044	0.1980
CP003879.1	2813600	2814600	0.4084	0.2108
CP003879.1	2813800	2814800	0.4164	0.1923
CP003879.1	2814000	2815000	0.3984	0.1859
CP003879.1	2814200	2815200	0.3914	0.1509
CP003879.1	2814400	2815400	0.3774	0.0663
CP003879.1	2814600	2815600	0.3664	0.0219
CP003879.1	2814800	2815800	0.3604	-0.0444
CP003879.1	2815000	2816000	0.3483	-0.1207
CP003879.1	2815200	2816200	0.3534	-0.1558
CP003879.1	2815400	2816400	0.3403	-0.1706
CP003879.1	2815600	2816600	0.3504	-0.1543
CP003879.1	2815800	2816800	0.3313	-0.0876
CP003879.1	2816000	2817000	0.3193	-0.0219
CP003879.1	2816200	2817200	0.3183	0.0818
CP003879.1	2816400	2817400	0.3463	0.1618
CP003879.1	2816600	2817600	0.3413	0.2082
CP003879.1	2816800	2817800	0.3524	0.2102
CP003879.1	2817000	2818000	0.3724	0.2097
CP003879.1	2817200	2818200	0.3804	0.1737
CP003879.1	2817400	2818400	0.3734	0.1689
CP003879.1	2817600	2818600	0.3714	0.1482
CP003879.1	2817800	2818800	0.3784	0.1905
CP003879.1	2818000	2819000	0.3664	0.1639
CP003879.1	2818200	2819200	0.3504	0.1829
CP003879.1	2818400	2819400	0.3443	0.1221
CP003879.1	2818600	2819600	0.3524	0.1136
CP003879.1	2818800	2819800	0.3524	0.0739
CP003879.1	2819000	2820000	0.3524	0.1193
CP003879.1	2819200	2820200	0.3584	0.1061
CP003879.1	2819400	2820400	0.3584	0.1397
CP003879.1	2819600	2820600	0.3734	0.1957
CP003879.1	2819800	2820800	0.3664	0.2077
CP003879.1	2820000	2821000	0.3654	0.1781
CP003879.1	2820200	2821200	0.3493	0.1862
CP003879.1	2820400	2821400	0.3564	0.1573
CP003879.1	2820600	2821600	0.3383	0.1598
CP003879.1	2820800	2821800	0.3524	0.1477
CP003879.1	2821000	2822000	0.3574	0.1765
CP003879.1	2821200	2822200	0.3674	0.1444
CP003879.1	2821400	2822400	0.3814	0.1549
CP003879.1	2821600	2822600	0.3784	0.1429
CP003879.1	2821800	2822800	0.3764	0.1489
CP003879.1	2822000	2823000	0.3874	0.1059
CP003879.1	2822200	2823200	0.3834	0.1332
CP003879.1	2822400	2823400	0.3634	0.1074
CP003879.1	2822600	2823600	0.3604	0.1167
CP003879.1	2822800	2823800	0.3514	0.0940
CP003879.1	2823000	2824000	0.3403	0.1176
CP003879.1	2823200	2824200	0.3433	0.0671
CP003879.1	2823400	2824400	0.3493	0.0430
CP003879.1	2823600	2824600	0.3574	-0.0140
CP003879.1	2823800	2824800	0.3694	-0.0949
CP003879.1	2824000	2825000	0.3794	-0.1504
CP003879.1	2824200	2825200	0.3794	-0.1398
CP003879.1	2824400	2825400	0.3594	-0.1811
CP003879.1	2824600	2825600	0.3433	-0.2070
CP003879.1	2824800	2825800	0.3303	-0.0848
CP003879.1	2825000	2826000	0.3243	-0.1049
CP003879.1	2825200	2826200	0.3293	-0.1489
CP003879.1	2825400	2826400	0.3493	-0.1003
CP003879.1	2825600	2826600	0.3504	-0.0914
CP003879.1	2825800	2826800	0.3493	-0.1347
CP003879.1	2826000	2827000	0.3403	-0.1118
CP003879.1	2826200	2827200	0.3313	-0.0816
CP003879.1	2826400	2827400	0.3043	-0.0592
CP003879.1	2826600	2827600	0.3073	-0.0423
CP003879.1	2826800	2827800	0.3053	0.0230
CP003879.1	2827000	2828000	0.3153	0.0794
CP003879.1	2827200	2828200	0.3203	0.1125
CP003879.1	2827400	2828400	0.3443	0.0756
CP003879.1	2827600	2828600	0.3413	0.1261
CP003879.1	2827800	2828800	0.3524	0.0682
CP003879.1	2828000	2829000	0.3483	0.0805
CP003879.1	2828200	2829200	0.3594	0.0975
CP003879.1	2828400	2829400	0.3453	0.1304
CP003879.1	2828600	2829600	0.3343	0.1018
CP003879.1	2828800	2829800	0.3213	0.1340
CP003879.1	2829000	2830000	0.3293	0.1429
CP003879.1	2829200	2830200	0.3253	0.0954
CP003879.1	2829400	2830400	0.3393	0.0973
CP003879.1	2829600	2830600	0.3634	0.1185
CP003879.1	2829800	2830800	0.3774	0.0822
CP003879.1	2830000	2831000	0.3744	0.1016
CP003879.1	2830200	2831200	0.3714	0.1482
CP003879.1	2830400	2831400	0.3764	0.1702
CP003879.1	2830600	2831600	0.3734	0.1528
CP003879.1	2830800	2831800	0.3604	0.1833
CP003879.1	2831000	2832000	0.3624	0.1602
CP003879.1	2831200	2832200	0.3534	0.1558
CP003879.1	2831400	2832400	0.3413	0.1144
CP003879.1	2831600	2832600	0.3323	0.0783
CP003879.1	2831800	2832800	0.3443	0.0523
CP003879.1	2832000	2833000	0.3303	0.0242
CP003879.1	2832200	2833200	0.3133	0.0160
CP003879.1	2832400	2833400	0.3123	0.0128
CP003879.1	2832600	2833600	0.3253	0.0708
CP003879.1	2832800	2833800	0.3103	0.1097
CP003879.1	2833000	2834000	0.3113	0.1190
CP003879.1	2833200	2834200	0.3273	0.1254
CP003879.1	2833400	2834400	0.3263	0.1166
CP003879.1	2833600	2834600	0.3163	0.1139
CP003879.1	2833800	2834800	0.3123	0.0833
CP003879.1	2834000	2835000	0.3173	0.0726
CP003879.1	2834200	2835200	0.3163	0.0127
CP003879.1	2834400	2835400	0.3173	0.0473
CP003879.1	2834600	2835600	0.3213	-0.0031
CP003879.1	2834800	2835800	0.3273	-0.0275
CP003879.1	2835000	2836000	0.3113	-0.0482
CP003879.1	2835200	2836200	0.3153	-0.0349
CP003879.1	2835400	2836400	0.3203	-0.1062
CP003879.1	2835600	2836600	0.3283	-0.1220
CP003879.1	2835800	2836800	0.3213	-0.1277
CP003879.1	2836000	2837000	0.3253	-0.1262
CP003879.1	2836200	2837200	0.3463	-0.0983
CP003879.1	2836400	2837400	0.3574	-0.0140
CP003879.1	2836600	2837600	0.3574	0.0196
CP003879.1	2836800	2837800	0.3844	0.0625
CP003879.1	2837000	2838000	0.4074	0.0860
CP003879.1	2837200	2838200	0.3894	0.0797
CP003879.1	2837400	2838400	0.3854	0.0494
CP003879.1	2837600	2838600	0.3744	0.0963
CP003879.1	2837800	2838800	0.3714	0.0620
CP003879.1	2838000	2839000	0.3744	0.0588
CP003879.1	2838200	2839200	0.3914	0.0946
CP003879.1	2838400	2839400	0.3984	0.1357
CP003879.1	2838600	2839600	0.4114	0.0852
CP003879.1	2838800	2839800	0.4164	0.0913
CP003879.1	2839000	2840000	0.4134	0.0751
CP003879.1	2839200	2840200	0.4194	0.1074
CP003879.1	2839400	2840400	0.4114	0.0511
CP003879.1	2839600	2840600	0.4174	0.0647
CP003879.1	2839800	2840800	0.3844	0.1406
CP003879.1	2840000	2841000	0.3664	0.1639
CP003879.1	2840200	2841200	0.3363	0.1488
CP003879.1	2840400	2841400	0.3073	0.1792
CP003879.1	2840600	2841600	0.2913	0.1890
CP003879.1	2840800	2841800	0.3033	0.0891
CP003879.1	2841000	2842000	0.3153	0.0984
CP003879.1	2841200	2842200	0.3093	0.0680
CP003879.1	2841400	2842400	0.3303	0.0848
CP003879.1	2841600	2842600	0.3173	0.0789
CP003879.1	2841800	2842800	0.3273	0.1437
CP003879.1	2842000	2843000	0.3143	0.1019
CP003879.1	2842200	2843200	0.3183	0.1195
CP003879.1	2842400	2843400	0.3143	0.0701
CP003879.1	2842600	2843600	0.3233	0.0464
CP003879.1	2842800	2843800	0.3113	-0.0096
CP003879.1	2843000	2844000	0.3053	-0.0098
CP003879.1	2843200	2844200	0.3003	-0.0533
CP003879.1	2843400	2844400	0.3073	-0.0358
CP003879.1	2843600	2844600	0.3123	-0.0385
CP003879.1	2843800	2844800	0.2993	-0.0301
CP003879.1	2844000	2845000	0.3073	0.0358
CP003879.1	2844200	2845200	0.3123	0.0513
CP003879.1	2844400	2845400	0.3043	0.0592
CP003879.1	2844600	2845600	0.2893	0.1211
CP003879.1	2844800	2845800	0.2953	0.1797
CP003879.1	2845000	2846000	0.3013	0.1561
CP003879.1	2845200	2846200	0.3073	0.1596
CP003879.1	2845400	2846400	0.3023	0.1987
CP003879.1	2845600	2846600	0.3183	0.1635
CP003879.1	2845800	2846800	0.3293	0.1368
CP003879.1	2846000	2847000	0.3153	0.1365
CP003879.1	2846200	2847200	0.3113	0.1254
CP003879.1	2846400	2847400	0.3193	0.1348
CP003879.1	2846600	2847600	0.3133	0.1182
CP003879.1	2846800	2847800	0.3193	0.0157
CP003879.1	2847000	2848000	0.3493	-0.0774
CP003879.1	2847200	2848200	0.3784	-0.1323
CP003879.1	2847400	2848400	0.3934	-0.2316
CP003879.1	2847600	2848600	0.4024	-0.2338
CP003879.1	2847800	2848800	0.4054	-0.2099
CP003879.1	2848000	2849000	0.4044	-0.1584
CP003879.1	2848200	2849200	0.3704	-0.0811
CP003879.1	2848400	2849400	0.3544	-0.0452
CP003879.1	2848600	2849600	0.3353	-0.0448
CP003879.1	2848800	2849800	0.3253	-0.0277
CP003879.1	2849000	2850000	0.2993	-0.0569
CP003879.1	2849200	2850200	0.2883	-0.0417
CP003879.1	2849400	2850400	0.2923	-0.0411
CP003879.1	2849600	2850600	0.3053	-0.0492
CP003879.1	2849800	2850800	0.3253	-0.0831
CP003879.1	2850000	2851000	0.3413	-0.1202
CP003879.1	2850200	2851200	0.3514	-0.1852
CP003879.1	2850400	2851400	0.3453	-0.1536
CP003879.1	2850600	2851600	0.3493	-0.1461
CP003879.1	2850800	2851800	0.3353	-0.1224
CP003879.1	2851000	2852000	0.3223	-0.0248
CP003879.1	2851200	2852200	0.3363	-0.0119
CP003879.1	2851400	2852400	0.3433	-0.0612
CP003879.1	2851600	2852600	0.3293	-0.0274
CP003879.1	2851800	2852800	0.3213	-0.0031
CP003879.1	2852000	2853000	0.3193	-0.0345
CP003879.1	2852200	2853200	0.3183	-0.0126
CP003879.1	2852400	2853400	0.3223	0.0373
CP003879.1	2852600	2853600	0.3343	-0.0180
CP003879.1	2852800	2853800	0.3393	-0.0501
CP003879.1	2853000	2854000	0.3624	-0.0387
CP003879.1	2853200	2854200	0.3614	-0.0803
CP003879.1	2853400	2854400	0.3574	-0.0476
CP003879.1	2853600	2854600	0.3624	-0.0110
CP003879.1	2853800	2854800	0.3664	0.0055
CP003879.1	2854000	2855000	0.3624	-0.0221
CP003879.1	2854200	2855200	0.3714	0.0081
CP003879.1	2854400	2855400	0.3794	-0.0818
CP003879.1	2854600	2855600	0.3814	-0.1024
CP003879.1	2854800	2855800	0.3774	-0.1194
CP003879.1	2855000	2856000	0.3714	-0.0836
CP003879.1	2855200	2856200	0.3624	-0.0773
CP003879.1	2855400	2856400	0.3514	-0.0085
CP003879.1	2855600	2856600	0.3483	0.0172
CP003879.1	2855800	2856800	0.3634	0.0083
CP003879.1	2856000	2857000	0.3714	-0.0027
CP003879.1	2856200	2857200	0.3854	-0.0545
CP003879.1	2856400	2857400	0.3844	-0.0729
CP003879.1	2856600	2857600	0.3784	-0.0952
CP003879.1	2856800	2857800	0.3664	-0.0492
CP003879.1	2857000	2858000	0.3654	-0.0247
CP003879.1	2857200	2858200	0.3664	0.0055
CP003879.1	2857400	2858400	0.3694	0.0081
CP003879.1	2857600	2858600	0.3694	0.0190
CP003879.1	2857800	2858800	0.3744	0.0321
CP003879.1	2858000	2859000	0.3934	-0.0076
CP003879.1	2858200	2859200	0.3814	0.0026
CP003879.1	2858400	2859400	0.3984	0.0302
CP003879.1	2858600	2859600	0.3984	0.0352
CP003879.1	2858800	2859800	0.3974	0.0227
CP003879.1	2859000	2860000	0.3884	0.0567
CP003879.1	2859200	2860200	0.3924	0.0765
CP003879.1	2859400	2860400	0.3764	0.0585
CP003879.1	2859600	2860600	0.3864	0.0725
CP003879.1	2859800	2860800	0.3954	0.1089
CP003879.1	2860000	2861000	0.3844	0.1094
CP003879.1	2860200	2861200	0.3954	0.0532
CP003879.1	2860400	2861400	0.3824	0.0419
CP003879.1	2860600	2861600	0.3844	0.0312
CP003879.1	2860800	2861800	0.3554	0.0366
CP003879.1	2861000	2862000	0.3483	0.0460
CP003879.1	2861200	2862200	0.3353	0.1104
CP003879.1	2861400	2862400	0.3614	0.0914
CP003879.1	2861600	2862600	0.3524	0.1136
CP003879.1	2861800	2862800	0.3614	0.0637
CP003879.1	2862000	2863000	0.3774	0.0186
CP003879.1	2862200	2863200	0.3814	0.0604
CP003879.1	2862400	2863400	0.3564	0.1067
CP003879.1	2862600	2863600	0.3504	0.0743
CP003879.1	2862800	2863800	0.3483	0.0805
CP003879.1	2863000	2864000	0.3423	0.0994
CP003879.1	2863200	2864200	0.3313	0.0393
CP003879.1	2863400	2864400	0.3514	0.0370
CP003879.1	2863600	2864600	0.3604	0.0444
CP003879.1	2863800	2864800	0.3614	0.0803
CP003879.1	2864000	2865000	0.3453	0.0783
CP003879.1	2864200	2865200	0.3483	0.0805
CP003879.1	2864400	2865400	0.3493	0.0544
CP003879.1	2864600	2865600	0.3403	0.0941
CP003879.1	2864800	2865800	0.3303	0.0364
CP003879.1	2865000	2866000	0.3303	0.0424
CP003879.1	2865200	2866200	0.3353	0.0269
CP003879.1	2865400	2866400	0.3283	0.0122
CP003879.1	2865600	2866600	0.3393	-0.1091
CP003879.1	2865800	2866800	0.3594	-0.1253
CP003879.1	2866000	2867000	0.3734	-0.1367
CP003879.1	2866200	2867200	0.3544	-0.1186
CP003879.1	2866400	2867400	0.3413	-0.1144
CP003879.1	2866600	2867600	0.3273	-0.0214
CP003879.1	2866800	2867800	0.3253	0.0831
CP003879.1	2867000	2868000	0.3403	0.1294
CP003879.1	2867200	2868200	0.3584	0.1564
CP003879.1	2867400	2868400	0.3594	0.2089
CP003879.1	2867600	2868600	0.3554	0.1831
CP003879.1	2867800	2868800	0.3343	0.1018
CP003879.1	2868000	2869000	0.3183	0.0440
CP003879.1	2868200	2869200	0.3153	-0.0286
CP003879.1	2868400	2869400	0.3193	-0.0721
CP003879.1	2868600	2869600	0.3353	-0.0866
CP003879.1	2868800	2869800	0.3473	-0.0836
CP003879.1	2869000	2870000	0.3473	-0.0720
CP003879.1	2869200	2870200	0.3493	-0.0315
CP003879.1	2869400	2870400	0.3734	-0.0080
CP003879.1	2869600	2870600	0.3964	0.0303
CP003879.1	2869800	2870800	0.3934	0.0687
CP003879.1	2870000	2871000	0.3824	0.0524
CP003879.1	2870200	2871200	0.3744	-0.0214
CP003879.1	2870400	2871400	0.3574	-0.0588
CP003879.1	2870600	2871600	0.3243	-0.0617
CP003879.1	2870800	2871800	0.3153	-0.0603
CP003879.1	2871000	2872000	0.3023	-0.0662
CP003879.1	2871200	2872200	0.3043	0.0066
CP003879.1	2871400	2872400	0.2833	0.0035
CP003879.1	2871600	2872600	0.2743	0.0000
CP003879.1	2871800	2872800	0.2713	0.0554
CP003879.1	2872000	2873000	0.2763	0.0942
CP003879.1	2872200	2873200	0.2663	0.0602
CP003879.1	2872400	2873400	0.2683	0.0970
CP003879.1	2872600	2873600	0.2723	0.0956
CP003879.1	2872800	2873800	0.2853	0.0947
CP003879.1	2873000	2874000	0.2963	0.0405
CP003879.1	2873200	2874200	0.2883	0.0208
CP003879.1	2873400	2874400	0.2973	-0.0505
CP003879.1	2873600	2874600	0.3043	-0.0395
CP003879.1	2873800	2874800	0.3123	-0.1346
CP003879.1	2874000	2875000	0.3213	-0.1090
CP003879.1	2874200	2875200	0.3333	-0.0511
CP003879.1	2874400	2875400	0.3313	0.0091
CP003879.1	2874600	2875600	0.3514	-0.0256
CP003879.1	2874800	2875800	0.3644	0.0220
CP003879.1	2875000	2876000	0.3804	-0.0105
CP003879.1	2875200	2876200	0.4014	0.0224
CP003879.1	2875400	2876400	0.4074	0.0614
CP003879.1	2875600	2876600	0.3934	0.0534
CP003879.1	2875800	2876800	0.3684	0.0380
CP003879.1	2876000	2877000	0.3614	0.0360
CP003879.1	2876200	2877200	0.3323	-0.0663
CP003879.1	2876400	2877400	0.3193	-0.1285
CP003879.1	2876600	2877600	0.3173	-0.1167
CP003879.1	2876800	2877800	0.3153	-0.1492
CP003879.1	2877000	2878000	0.2923	-0.0822
CP003879.1	2877200	2878200	0.2983	-0.0134
CP003879.1	2877400	2878400	0.3033	0.0099
CP003879.1	2877600	2878600	0.2833	0.0247
CP003879.1	2877800	2878800	0.2763	-0.0072
CP003879.1	2878000	2879000	0.2653	-0.0189
CP003879.1	2878200	2879200	0.2603	-0.1462
CP003879.1	2878400	2879400	0.2482	-0.2177
CP003879.1	2878600	2879600	0.2583	-0.1938
CP003879.1	2878800	2879800	0.2713	-0.1734
CP003879.1	2879000	2880000	0.2883	-0.1806
CP003879.1	2879200	2880200	0.2873	-0.0871
CP003879.1	2879400	2880400	0.3143	-0.0573
CP003879.1	2879600	2880600	0.3243	-0.0988
CP003879.1	2879800	2880800	0.3133	-0.1374
CP003879.1	2880000	2881000	0.2973	-0.1582
CP003879.1	2880200	2881200	0.2983	-0.1409
CP003879.1	2880400	2881400	0.2593	-0.1892
CP003879.1	2880600	2881600	0.2322	-0.1810
CP003879.1	2880800	2881800	0.2342	-0.1453
CP003879.1	2881000	2882000	0.2523	-0.1508
CP003879.1	2881200	2882200	0.2553	-0.0745
